entry	class	subclass	soundoverridesubclass	material	displayid	inventorytype	sheath	comment
"994"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1002"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1004"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1030"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1031"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1032"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1033"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1034"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1035"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1036"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1037"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1038"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1048"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1049"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1052"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1053"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1058"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1061"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1063"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1084"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1085"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1086"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1087"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1088"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1089"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1090"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1091"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1092"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1093"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1095"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1096"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1099"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1101"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1102"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1105"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1108"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1109"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1111"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1112"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1136"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1138"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1139"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1141"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1144"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1149"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1150"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1151"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1164"	"9"	"0"	"-1"	"-1"	"49933"	"0"	"0"	"Book"
"1224"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1228"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1229"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1231"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1232"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1238"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1239"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1243"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1244"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1245"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1246"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1250"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1323"	"9"	"0"	"-1"	"-1"	"1301"	"0"	"0"	"Book"
"1328"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1332"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1334"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1335"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1339"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1341"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1492"	"9"	"0"	"-1"	"-1"	"1301"	"0"	"0"	"Book"
"1534"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1536"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"1554"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1559"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1567"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1568"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1571"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1574"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"1588"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1589"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1591"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1597"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1599"	"9"	"0"	"-1"	"-1"	"1301"	"0"	"0"	"Book"
"1603"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1619"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"1641"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1648"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1651"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1655"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1657"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1658"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1676"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"1681"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"1877"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1878"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1880"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1882"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"1886"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"3088"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"3089"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3090"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3091"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3092"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3093"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3094"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3095"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3096"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3097"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3098"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3099"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3100"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3101"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3102"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"3112"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3113"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3114"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3115"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3116"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3118"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3119"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3120"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3121"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3123"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3124"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"3125"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3126"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3127"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3129"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3130"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3132"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3133"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"3134"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3138"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3139"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3140"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3141"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3142"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3143"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"3146"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4141"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4142"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4144"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4145"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4146"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4147"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4148"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4149"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4150"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4151"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4152"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4153"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4154"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4155"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4156"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4157"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4158"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4159"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4160"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4161"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4162"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"4163"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"4164"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"4165"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"4166"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"4167"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"4168"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4169"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4170"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4171"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4172"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4173"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4174"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4175"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4176"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4177"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4178"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4179"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4180"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4181"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4182"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4183"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4184"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4185"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4186"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4187"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4188"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4189"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"4198"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4199"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4201"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4202"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4203"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4204"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4205"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4206"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4207"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4208"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4209"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4210"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4211"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4212"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4214"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4215"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4216"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4217"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4218"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4219"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4220"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4221"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"4222"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4223"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4224"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4225"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4226"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4227"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4228"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4229"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4230"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"4266"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4267"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4268"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4269"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4270"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4271"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4272"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4274"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4275"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4276"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4277"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4279"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4280"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4281"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4282"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4283"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4284"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4285"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4286"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4287"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"4288"	"9"	"0"	"-1"	"-1"	"1143"	"0"	"0"	"Book"
"5126"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5127"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5129"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5130"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5131"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5132"	"9"	"0"	"-1"	"-1"	"6270"	"0"	"0"	"Book"
"5139"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5141"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5142"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5144"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5145"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5146"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5147"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5148"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5149"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5151"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5152"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5153"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5154"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5155"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5156"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5157"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5158"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5159"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5160"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5161"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5162"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5163"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"5644"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"5647"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"5648"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"5649"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"5650"	"9"	"0"	"-1"	"-1"	"1103"	"0"	"0"	"Book"
"5658"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5661"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5662"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5666"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5667"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5670"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5671"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5672"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5673"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5674"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5676"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5677"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5678"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5679"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5680"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5682"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5683"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5684"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5685"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"5688"	"9"	"0"	"-1"	"0"	"8616"	"0"	"0"	"Book"
"5696"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5697"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5698"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5699"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5700"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5701"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5702"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5703"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5704"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5705"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5706"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5707"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5708"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5709"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5710"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5711"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5712"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5713"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5714"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5715"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5716"	"9"	"0"	"-1"	"-1"	"5563"	"0"	"0"	"Book"
"5719"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5720"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5721"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5722"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5723"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5724"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5725"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5726"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5727"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5728"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5729"	"9"	"0"	"-1"	"-1"	"1246"	"0"	"0"	"Book"
"5730"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"6132"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"6133"	"9"	"0"	"-1"	"-1"	"1155"	"0"	"0"	"Book"
"6621"	"9"	"0"	"-1"	"-1"	"12556"	"0"	"0"	"Book"
"6897"	"9"	"0"	"-1"	"-1"	"12547"	"0"	"0"	"Book"
"8743"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8744"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8745"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8756"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8757"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8758"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8759"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8760"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8761"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8762"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8763"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8764"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
"8765"	"9"	"0"	"-1"	"-1"	"1317"	"0"	"0"	"Book"
